molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
8871,0,0,0,0,1,12,0,0,411.884,5.376,785.809,321.753,30.932,361.473,71.651,1348.616,2.000,5.700,0.0214270,0.0102582,0.7512310,43.564,14.757,20.222,11.814,5.030,-5.983,-5.323,-5.907,3381.495,-0.349,7018.578,0.336,8.769,0.243,7,0.252,3,100.000,0.000,21.792,57.119,5,1,12,0,12,0,29,2,0.927
8872,0,0,0,2,0,11,1,-2,424.514,3.615,695.036,212.165,214.804,243.452,24.615,1291.179,2.000,5.500,0.0101210,0.0111910,0.8250534,40.781,14.065,19.832,10.438,4.861,-5.140,-6.534,-1.909,5.836,-2.143,4.202,-3.565,9.207,0.941,4,0.222,2,69.117,0.000,0.000,114.760,6,0,16,0,16,0,30,1,0.001
8873,0,0,0,0,0,6,0,-2,190.152,6.606,361.766,116.455,243.567,1.744,0.000,585.415,4.000,7.900,0.0745552,0.0436746,0.9355051,13.438,6.595,15.274,14.575,-1.774,-0.671,-0.897,-2.584,48.546,-1.654,18.804,-5.426,9.614,0.365,4,-0.895,2,46.737,0.000,0.000,127.346,6,0,5,0,5,1,13,0,0.136
8874,0,0,0,1,0,2,0,-1,234.254,4.389,453.829,247.826,124.201,81.802,0.000,772.327,0.000,4.500,0.0249442,0.0000000,0.8970303,24.252,6.976,10.346,6.204,1.728,-2.755,-2.430,-1.781,166.612,-0.586,90.687,-3.328,8.639,0.617,2,-0.590,3,76.827,0.000,0.000,83.480,5,0,10,0,10,2,17,0,0.805
8875,0,2,0,0,0,6,0,1,443.621,6.166,764.665,403.536,84.596,237.523,39.009,1385.518,0.000,8.500,0.0274382,0.0000000,0.7860234,47.710,13.738,20.648,10.813,2.982,-3.011,-3.395,-7.579,97.157,0.182,79.685,-5.791,8.701,1.043,4,0.112,3,79.979,0.000,0.000,51.497,5,0,20,0,20,4,30,0,0.001
8876,1,0,0,1,0,6,0,-2,442.473,6.266,793.983,235.707,202.851,355.425,0.000,1398.851,2.000,6.000,0.0280638,0.0106870,0.7618474,49.370,15.842,23.264,12.943,4.901,-7.410,-7.124,-5.273,29.914,-2.128,14.170,-3.430,8.251,1.378,4,0.752,1,82.059,0.000,0.000,132.993,8,0,23,0,23,0,33,1,0.000
8877,7,4,0,3,0,13,0,-2,450.488,1.876,695.633,278.294,417.338,0.000,0.000,1312.355,6.000,19.100,0.0026817,0.0672557,0.8333340,38.019,14.693,32.385,28.965,-5.584,2.000,3.618,-1.711,0.000,-3.430,0.000,-12.088,9.219,-0.547,10,-1.908,1,0.000,0.000,0.000,229.647,13,2,12,0,0,8,31,2,0.000
8878,0,0,0,0,0,8,0,-2,460.501,6.312,771.120,429.601,155.570,185.533,0.416,1379.673,0.000,10.000,0.0288809,0.0000000,0.7772497,45.696,13.587,20.737,11.980,2.568,-4.293,-5.113,-6.021,331.608,-1.634,150.829,-2.965,8.914,1.121,4,-0.391,3,87.097,0.000,0.000,141.742,9,0,15,0,15,0,32,0,0.025
8879,0,0,0,2,0,2,0,-2,171.152,3.647,365.888,145.349,216.169,4.369,0.000,575.204,2.000,5.000,0.0231188,0.0193258,0.9141806,15.623,5.643,10.820,9.513,0.411,-1.336,-1.091,0.674,5.665,-1.282,2.983,-5.296,10.328,0.327,2,-0.988,2,42.830,0.000,0.000,111.074,5,0,6,0,6,4,12,1,0.040
8880,0,1,0,0,0,1,2,1,365.425,3.913,587.912,454.286,120.020,13.606,0.000,1111.381,1.000,8.750,0.0137789,0.0148832,0.8825953,37.811,9.809,18.656,11.906,1.303,-2.480,-1.590,-4.223,179.742,-0.125,85.624,-5.650,9.268,0.276,7,-0.078,2,74.929,0.000,0.000,106.445,7,0,17,0,0,8,26,1,0.003
8880,0,1,0,0,0,1,2,1,365.425,7.625,570.382,431.319,117.706,21.357,0.000,1097.680,1.000,8.750,0.0529630,0.0153406,0.9022281,37.337,9.796,19.086,11.900,1.259,-2.194,-1.590,-3.942,189.057,-0.062,90.430,-5.580,9.454,0.310,7,-0.098,2,75.064,0.000,0.000,101.598,7,0,17,0,0,8,26,1,0.006
8881,0,0,0,0,0,2,1,0,288.346,10.515,550.059,346.004,99.765,104.290,0.000,974.387,1.000,6.000,0.1134727,0.0109079,0.8641255,32.553,8.974,16.603,9.364,2.346,-3.862,-3.313,-4.228,1121.574,-0.448,560.026,-2.799,9.482,0.897,1,0.045,3,95.266,0.000,0.000,79.633,5,0,11,0,11,1,21,0,0.063
8881,0,0,1,0,0,2,1,0,288.346,5.237,560.158,344.528,112.783,102.847,0.000,984.297,1.000,6.000,0.0278640,0.0107113,0.8542895,32.936,9.114,15.597,9.467,2.310,-4.034,-3.313,-4.380,844.067,-0.587,411.882,-5.106,9.634,0.836,1,0.065,3,92.846,0.000,0.000,79.350,5,0,11,0,11,1,21,0,0.000
8882,5,0,0,0,0,11,3,-2,518.516,7.734,754.587,335.539,335.963,83.086,0.000,1443.682,2.000,16.100,0.0414351,0.0301739,0.8186594,45.353,15.000,27.837,20.746,-0.616,-2.509,-3.788,-4.863,6.456,-3.441,2.124,-6.363,10.775,2.365,7,-1.025,2,11.917,0.000,0.000,233.501,11,2,21,0,16,7,37,2,0.001
8883,1,1,0,1,0,7,0,-2,160.216,4.476,418.791,230.468,188.323,0.000,0.000,652.653,4.000,3.500,0.0306951,0.0167148,0.8688725,15.470,6.305,12.560,9.770,-1.798,-0.691,-0.052,-2.572,10.246,-1.123,4.924,-6.381,9.403,-1.139,2,-0.896,2,34.502,0.000,0.000,90.017,4,0,0,0,0,0,11,1,0.014
8884,0,0,0,0,0,4,0,-1,291.712,9.604,466.244,187.245,125.390,44.925,108.684,806.927,0.000,7.700,0.1142979,0.0000000,0.8990302,24.000,7.846,13.642,8.740,0.409,-0.843,-2.226,-3.380,640.949,-0.445,1204.815,-3.288,9.981,1.234,3,-1.269,3,79.577,0.000,0.000,86.545,8,0,11,0,11,2,18,0,21.550
8885,1,0,0,2,0,8,2,-2,337.225,8.402,491.849,213.748,235.390,38.108,4.603,881.034,4.000,14.600,0.0801293,0.0593678,0.9036394,24.332,9.491,22.747,21.239,-1.169,-0.939,-1.163,0.342,3.723,-1.829,2.009,-4.955,9.419,0.642,2,-1.555,2,17.361,0.000,0.000,154.443,11,1,11,0,11,4,22,1,0.430
8886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,5,0,0,0,0,18,9,-2,506.256,5.907,699.210,617.788,76.735,0.000,4.688,1337.351,0.000,20.000,0.0260910,0.0000000,0.8395654,35.809,11.178,21.895,17.654,-2.233,2.000,-0.547,-4.128,1854.499,-1.236,1023.174,-1.206,10.195,0.072,0,-3.614,1,46.448,0.000,0.000,130.556,13,2,0,0,0,0,29,0,**********
8889,0,0,2,0,0,5,0,-2,205.262,7.540,443.115,50.269,201.578,191.268,0.000,731.472,6.000,3.500,0.0777225,0.0193476,0.8860277,21.736,9.163,18.799,14.590,0.250,-1.492,-1.956,-4.288,121.432,-1.450,50.655,-8.206,8.844,-0.490,3,-0.677,2,52.759,0.000,0.000,110.649,5,1,6,0,6,0,15,0,0.000
8889,0,0,2,0,0,5,0,-2,205.262,5.020,443.373,50.533,201.665,191.175,0.000,731.725,6.000,3.500,0.0344375,0.0193364,0.8857169,21.745,9.164,18.208,14.590,0.251,-1.496,-1.956,-4.293,121.203,-1.452,50.552,-8.208,8.924,-0.259,3,-0.677,2,52.747,0.000,0.000,111.566,5,1,6,0,6,0,15,0,0.000
8889,0,0,2,0,0,5,0,-2,205.262,3.711,439.362,50.136,199.396,189.829,0.000,727.106,6.000,3.500,0.0189365,0.0195129,0.8900371,21.547,9.123,17.923,14.556,0.243,-1.437,-1.956,-4.217,127.358,-1.416,53.332,-8.171,8.934,0.061,3,-0.682,2,53.084,0.000,0.000,109.926,5,1,6,0,6,0,15,0,0.000
8890,6,0,0,0,0,9,0,0,515.656,5.562,945.796,0.000,41.832,903.964,0.000,1707.979,2.000,2.000,0.0181134,0.0029905,0.7306159,65.053,21.803,26.362,11.343,9.766,-11.123,-10.976,-10.202,3973.799,-0.501,2197.965,1.758,7.966,1.097,5,2.419,1,100.000,0.000,0.000,34.798,3,2,36,0,36,0,40,1,0.000
8891,1,0,0,0,0,2,0,1,238.288,6.844,495.659,177.882,43.450,274.327,0.000,823.469,1.000,2.500,0.0568797,0.0050438,0.8571958,28.137,8.254,12.332,6.559,3.394,-4.078,-3.864,-5.151,3835.888,0.049,2115.631,-1.162,7.797,1.025,3,0.289,3,100.000,0.000,0.000,33.778,3,0,14,0,14,0,18,0,1.372
8892,0,0,0,0,0,6,3,-1,280.232,6.100,507.639,309.763,94.146,74.639,29.092,844.753,0.000,8.250,0.0440454,0.0000000,0.8513268,24.513,7.368,12.462,8.902,0.335,-0.667,-1.557,-4.294,1267.993,-0.593,922.933,-2.416,9.275,1.365,2,-1.391,3,84.449,0.000,0.000,81.193,6,0,6,0,6,0,17,0,231.542
8893,8,0,0,0,0,1,1,0,175.442,4.565,305.581,132.960,0.000,0.000,172.621,475.535,0.000,2.000,0.0438237,0.0000000,0.9641868,12.235,4.323,5.284,2.264,2.414,-1.048,-1.048,-2.111,9906.038,-0.456,10000.000,-1.423,10.689,0.217,0,-0.579,3,100.000,0.000,0.000,12.216,1,0,3,3,0,2,8,0,591.943
8894,1,0,0,0,0,11,2,-2,382.369,13.709,711.938,427.651,261.616,22.671,0.000,1231.779,0.000,8.750,0.1525626,0.0000000,0.7805692,36.295,11.747,18.601,9.558,1.286,-3.336,-3.604,-5.191,32.734,-2.962,12.281,-5.205,9.345,0.707,3,-0.614,2,61.590,0.000,0.000,170.530,10,0,10,0,10,2,27,0,0.001
8895,3,0,0,0,0,13,1,-2,280.450,2.962,738.779,644.538,67.708,26.533,0.000,1232.841,0.000,2.000,0.0071146,0.0000000,0.7526426,35.090,10.529,11.387,1.240,5.927,-7.053,-4.101,-5.661,2258.544,-1.017,1193.429,-1.426,9.701,-0.992,4,1.110,1,100.000,0.000,0.000,38.801,2,1,0,0,0,0,20,1,0.001
8896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,0,0,0,0,0,8,0,0,178.289,2.403,450.275,347.511,79.224,0.000,23.540,719.600,2.000,3.900,0.0080276,0.0122490,0.8624787,17.508,5.919,9.800,6.356,1.576,-1.929,-1.397,-3.757,1756.397,-0.571,1223.805,-2.212,9.104,0.022,2,-0.514,3,94.243,0.000,0.000,41.907,2,0,0,0,0,0,11,0,12.892
8898,0,0,0,0,0,0,0,1,186.253,4.212,401.824,188.733,49.325,163.766,0.000,674.637,0.000,2.000,0.0263004,0.0000000,0.9257827,22.409,6.282,8.245,4.106,2.573,-2.785,-2.491,-3.514,3374.036,0.180,1841.693,-1.852,9.736,0.490,2,0.041,3,100.000,0.000,0.000,29.880,1,0,13,0,13,6,14,0,4.304
8899,0,1,0,0,0,7,0,1,355.866,5.244,658.429,236.139,60.073,290.613,71.605,1156.037,2.000,4.250,0.0237869,0.0091284,0.8090411,38.391,12.387,18.074,9.285,4.243,-4.531,-4.572,-6.734,665.471,0.104,869.571,-2.993,8.052,1.037,5,0.566,3,100.000,0.000,0.000,47.193,4,0,16,0,16,0,25,0,0.011
8900,0,0,0,0,0,2,1,-1,168.149,7.923,364.816,174.060,139.520,51.236,0.000,571.456,0.000,4.250,0.1098608,0.0000000,0.9128780,15.921,4.926,8.493,5.640,0.048,-0.580,-1.032,-3.186,470.796,-0.673,219.140,-3.718,9.713,0.991,2,-0.945,3,75.065,0.000,0.000,83.112,4,0,6,0,6,0,12,0,8.468
8901,6,0,0,2,0,11,2,-2,583.574,14.296,885.782,0.000,402.656,481.903,1.222,1616.664,4.500,11.500,0.1264256,0.0275408,0.7520580,56.084,20.854,34.617,23.360,2.927,-6.142,-7.909,-4.227,0.097,-4.843,0.037,-6.187,8.521,1.279,5,-0.191,1,0.000,0.000,0.000,218.511,12,3,28,0,28,0,42,2,0.000
8902,8,0,0,1,0,1,0,-1,89.094,3.986,272.200,141.423,130.777,0.000,0.000,382.056,2.000,2.500,0.0415926,0.0129887,0.9354667,8.494,3.058,6.878,6.435,0.093,-0.383,-0.367,-0.769,144.326,-0.493,77.650,-3.834,9.806,-1.131,0,-0.951,2,66.135,0.000,0.000,63.792,3,0,0,0,0,0,6,0,5.217
8903,6,0,0,0,0,3,1,-1,88.106,3.744,278.479,145.256,98.752,34.471,0.000,400.292,2.000,3.400,0.0350250,0.0172664,0.9432420,8.269,3.390,7.033,6.912,-0.397,-0.016,-0.294,-2.615,1146.657,-0.357,573.575,-2.930,10.313,-0.644,1,-0.877,3,79.379,0.000,0.000,44.277,2,0,0,0,0,0,6,0,73.532
8904,8,0,0,0,0,1,1,2,124.585,4.245,320.340,143.097,33.911,0.000,143.332,454.418,0.000,1.500,0.0396516,0.0000000,0.8923266,11.390,3.288,4.565,2.028,1.799,-1.076,-1.023,-3.274,4724.099,0.571,10000.000,-2.048,9.303,1.524,0,-0.507,3,100.000,0.000,0.000,21.992,1,0,0,0,0,0,6,0,12.099
8905,2,0,0,0,0,8,0,-2,454.484,16.014,792.703,123.996,208.062,460.645,0.000,1419.481,2.000,7.750,0.1806730,0.0138263,0.7705618,49.916,16.762,26.672,14.974,3.894,-6.458,-6.628,-7.441,105.401,-2.255,43.467,-2.963,8.538,1.524,4,0.556,1,85.954,0.000,0.000,139.573,8,0,22,0,22,0,34,1,0.000
8906,0,1,0,0,0,5,0,1,384.477,3.411,684.594,233.198,39.707,411.688,0.000,1236.105,0.000,5.700,0.0094121,0.0000000,0.8136463,44.036,12.895,17.577,8.949,4.264,-4.172,-4.785,-7.237,1038.144,0.261,569.905,-2.384,8.552,0.779,2,0.469,3,100.000,0.000,0.000,41.440,4,0,25,0,25,4,29,0,0.107
8907,1,0,0,2,0,5,2,-2,172.180,4.628,380.219,212.141,166.918,1.160,0.000,610.960,2.000,4.000,0.0350565,0.0148779,0.9158112,15.097,5.670,9.915,7.544,1.151,-1.198,-1.268,0.715,16.604,-1.065,9.539,-4.112,10.553,0.666,2,-0.937,2,55.526,0.000,0.000,91.132,4,0,0,0,0,0,12,1,0.844
8908,0,0,0,1,0,5,0,-1,396.297,9.893,579.458,188.443,141.184,156.132,93.699,1019.960,0.000,6.500,0.0959539,0.0000000,0.8456658,32.945,9.177,15.923,8.468,2.863,-3.389,-5.133,-2.966,114.988,-0.824,198.036,-3.091,9.724,0.648,2,-0.533,3,80.589,93.392,0.000,133.691,10,0,11,0,11,0,26,0,0.131
8909,0,2,0,0,0,2,0,0,245.324,4.685,492.776,230.486,155.781,106.509,0.000,837.205,4.000,5.000,0.0262188,0.0202932,0.8717735,27.084,8.764,17.584,13.031,0.015,-0.595,-0.434,-5.567,20.532,-0.127,9.079,-7.949,8.578,0.115,3,-0.233,2,50.524,0.000,0.000,82.616,4,0,13,0,13,6,18,1,0.001
8910,0,2,0,1,0,2,0,2,275.350,2.105,529.058,377.331,70.668,81.060,0.000,933.913,1.000,4.500,0.0047436,0.0085057,0.8733720,30.711,8.257,13.492,7.480,0.467,-2.235,-1.392,-3.612,33.355,0.622,19.510,-6.470,8.235,-0.166,2,0.064,2,56.944,0.000,0.000,60.521,5,0,12,0,12,4,20,0,0.001
8911,0,1,0,0,0,4,0,1,492.678,3.060,788.715,515.705,53.171,166.104,53.735,1493.589,0.000,6.500,0.0062672,0.0000000,0.8011847,52.637,14.032,20.985,8.648,5.378,-6.123,-6.229,-6.267,773.705,0.301,816.870,-3.593,8.355,0.731,3,1.045,3,100.000,0.000,0.000,69.140,6,1,31,0,31,17,35,1,0.000
8912,9,0,0,1,0,1,0,-1,88.063,0.884,253.033,75.436,122.352,55.244,0.000,351.390,1.000,2.500,0.0022253,0.0098801,0.9517321,7.794,3.000,4.716,5.242,0.085,-0.149,-0.274,-0.769,173.474,-0.397,94.731,-3.484,10.186,-0.466,0,-0.990,2,67.523,0.000,0.000,61.964,3,0,0,0,0,0,6,0,21.606
8913,0,0,0,0,0,6,0,1,344.258,6.540,529.710,119.545,60.523,203.032,146.610,944.359,2.000,4.250,0.0452860,0.0113466,0.8787898,29.726,10.431,15.783,8.630,3.668,-4.023,-4.894,-4.462,2642.152,0.039,8986.033,-1.344,8.707,0.719,2,0.090,3,100.000,0.000,0.000,52.430,4,0,14,3,11,3,21,0,1.479
8914,0,1,0,0,0,2,0,2,298.445,1.379,578.252,323.026,29.930,209.715,15.581,1026.539,1.000,2.500,0.0018523,0.0043234,0.8510695,35.647,9.788,14.141,6.232,4.237,-4.419,-4.022,-5.668,1285.218,0.604,873.719,-3.203,8.426,0.336,2,0.847,3,100.000,0.000,0.000,18.346,2,0,18,0,18,4,21,0,0.007
8915,1,0,0,0,0,2,2,1,232.750,4.262,494.466,402.880,26.507,0.000,65.079,845.464,0.000,2.000,0.0214842,0.0000000,0.8744978,26.397,6.750,9.361,2.641,3.902,-4.498,-3.059,-3.563,5553.096,0.372,7171.420,-1.816,10.473,-0.895,1,0.452,3,100.000,0.000,0.000,27.705,2,0,6,0,6,6,15,0,0.113
8916,1,0,0,0,0,4,1,1,180.246,2.097,429.059,202.827,29.642,196.590,0.000,706.414,1.000,2.450,0.0062221,0.0057102,0.8940340,21.426,6.657,9.077,5.286,2.680,-2.504,-2.251,-4.184,5185.650,0.075,2930.675,-0.989,9.245,-0.084,0,-0.094,3,100.000,0.000,0.000,24.379,2,0,6,0,6,0,13,0,48.260
8917,0,0,0,0,0,5,0,0,344.428,7.300,594.476,328.667,66.798,186.692,12.319,1072.995,1.000,6.500,0.0496697,0.0109340,0.8526332,35.360,10.307,16.904,12.142,2.646,-2.793,-4.529,-4.807,91.717,-0.320,1424.297,-1.613,8.231,0.729,7,0.071,2,77.565,0.000,0.000,59.130,5,0,15,0,15,0,24,1,16.369
8918,7,0,0,1,0,2,0,-1,103.121,3.931,305.230,174.624,130.605,0.000,0.000,442.722,2.000,2.500,0.0349121,0.0115832,0.9203626,10.280,3.592,7.344,6.293,0.564,-0.601,-0.532,-1.013,144.868,-0.585,77.965,-3.735,9.799,-1.117,0,-0.879,2,68.927,0.000,0.000,63.711,3,0,0,0,0,0,7,0,3.610
8919,5,0,0,0,0,4,1,1,106.182,3.408,300.088,187.805,51.765,0.000,60.517,443.920,1.800,2.200,0.0261609,0.0098358,0.9378209,9.043,3.638,6.209,4.735,1.022,-0.623,-0.619,-2.538,3198.991,0.079,3730.129,-2.089,9.090,-0.499,2,-0.758,3,95.662,0.000,0.000,22.593,1,0,0,0,0,0,6,0,204.984
8920,4,0,0,0,0,6,1,0,134.175,2.046,391.409,346.078,45.331,0.000,0.000,584.739,1.000,5.100,0.0071574,0.0130298,0.8639896,13.395,3.822,7.325,6.134,0.591,-0.888,-0.284,-3.733,3681.487,-0.203,2023.737,-1.779,10.523,-2.197,1,-0.923,3,94.229,0.000,0.000,38.080,3,0,0,0,0,0,9,0,288.844
8921,0,0,0,0,0,8,2,-2,381.344,9.320,644.515,361.527,237.898,45.090,0.000,1149.546,1.000,12.200,0.0755596,0.0189290,0.8234101,35.145,11.112,20.635,14.912,-0.201,-2.231,-2.631,-4.604,54.943,-2.258,21.495,-4.977,8.786,0.544,1,-1.012,2,43.954,0.000,0.000,185.611,12,1,9,0,9,0,27,0,0.024
8921,0,0,0,0,0,8,2,-2,381.344,7.636,658.165,364.194,247.772,46.200,0.000,1160.272,1.000,12.200,0.0502546,0.0185364,0.8113413,35.585,11.294,20.449,15.019,-0.215,-2.450,-2.631,-4.805,44.287,-2.428,17.027,-5.155,8.951,0.526,1,-0.998,2,42.193,0.000,0.000,186.284,12,1,9,0,9,0,27,0,0.009
8922,9,0,0,0,0,2,0,1,69.106,1.599,285.027,192.042,39.694,53.292,0.000,397.712,0.000,1.500,0.0064286,0.0000000,0.9176098,8.987,2.304,2.692,2.074,0.906,-0.202,0.155,-3.119,4163.752,0.129,2311.744,-1.871,9.630,-0.069,0,-0.714,3,100.000,0.000,0.000,28.154,1,0,0,0,0,0,5,0,288.903
8922,9,0,0,0,0,2,0,1,69.106,1.599,285.941,192.042,40.639,53.260,0.000,397.826,0.000,1.500,0.0064268,0.0000000,0.9148517,8.991,2.279,2.694,2.082,0.904,-0.205,0.155,-3.164,4078.657,0.119,2260.720,-1.889,9.630,-0.069,0,-0.713,3,96.861,0.000,0.000,28.154,1,0,0,0,0,0,5,0,266.617
8923,0,0,1,0,0,4,1,-1,255.663,4.515,462.556,123.054,154.091,111.452,73.959,765.188,1.000,4.500,0.0266363,0.0097286,0.8746747,22.965,7.917,11.810,7.679,1.574,-2.868,-3.171,-4.091,342.499,-0.839,394.928,-5.645,9.336,0.767,2,-0.297,3,81.525,0.000,0.000,86.111,7,0,11,0,11,2,17,0,0.001
8923,0,0,1,0,0,4,1,-1,255.663,6.978,462.830,122.805,154.313,111.752,73.959,765.484,1.000,4.500,0.0636088,0.0097228,0.8743823,22.980,7.922,12.323,7.683,1.574,-2.873,-3.171,-4.098,340.840,-0.842,392.865,-5.648,9.499,0.924,2,-0.296,3,81.490,0.000,0.000,86.581,7,0,11,0,11,2,17,0,0.001
8924,1,0,0,0,0,5,0,-2,152.196,3.438,367.089,80.191,164.915,121.984,0.000,574.395,4.000,3.700,0.0205744,0.0201586,0.9103332,14.788,6.519,12.527,10.954,-0.314,-0.831,-1.317,-3.565,270.406,-1.065,120.344,-3.649,7.725,-0.730,6,-0.782,2,68.638,0.000,0.000,73.461,3,0,6,0,6,0,11,0,5.040
8925,0,0,0,0,0,3,0,0,378.895,3.676,589.532,305.375,133.621,81.876,68.660,1102.311,2.000,6.450,0.0122554,0.0154727,0.8753740,36.816,10.994,18.924,11.248,2.865,-4.566,-4.548,-3.939,535.515,-0.611,598.830,-3.406,10.376,0.844,4,0.267,3,92.561,0.000,0.000,85.539,4,0,17,0,17,12,26,0,0.004
8926,0,0,0,0,0,3,0,0,240.347,2.883,519.916,252.306,61.968,205.642,0.000,893.767,1.500,2.000,0.0092998,0.0047113,0.8630745,29.652,8.748,12.646,6.296,4.268,-4.297,-3.910,-4.728,2560.126,-0.172,1366.571,-1.649,8.053,-0.358,4,0.477,3,100.000,0.000,0.000,29.170,2,0,12,0,12,0,18,0,0.213
8927,0,0,0,0,0,4,0,-2,363.387,5.806,595.308,296.355,204.347,94.123,0.484,1063.217,0.000,8.700,0.0317047,0.0000000,0.8462617,34.726,10.206,16.652,10.869,0.692,-2.294,-3.584,-4.469,114.309,-1.579,47.742,-4.570,10.082,1.019,3,-0.793,3,67.835,0.000,0.000,122.932,8,0,16,0,16,2,25,0,0.050
8928,1,0,0,1,0,2,1,-1,200.234,2.852,407.236,305.241,101.995,0.000,0.000,676.612,1.000,3.500,0.0120248,0.0085945,0.9152633,19.640,5.652,9.250,5.864,1.896,-2.234,-2.006,-1.096,270.572,-0.369,153.163,-3.207,10.493,-0.920,1,-0.412,3,81.580,0.000,0.000,66.694,4,0,10,0,10,8,14,0,0.726
8929,3,0,0,0,0,0,0,0,310.311,0.000,549.675,0.000,122.455,427.220,0.000,946.248,0.000,6.000,0.0000000,0.0000000,0.8479993,35.795,10.850,15.373,10.691,2.199,-3.492,-4.199,-6.029,683.379,-0.572,327.822,-2.271,9.062,2.324,0,-0.240,3,90.557,0.000,0.000,78.058,4,0,22,0,22,0,24,0,0.535
8930,0,0,0,0,0,2,0,0,159.575,3.976,337.241,96.555,95.117,71.267,74.302,509.115,2.000,2.500,0.0310489,0.0104837,0.9143274,13.617,5.060,8.753,6.639,0.744,-1.843,-1.793,-3.258,1241.387,-0.133,1595.433,-2.829,8.395,0.301,2,-0.573,3,86.677,0.000,0.000,56.236,4,0,6,0,6,0,10,0,6.785
8931,2,0,0,0,0,0,0,-1,151.165,2.513,317.834,131.510,113.814,72.509,0.000,509.277,1.000,3.000,0.0124003,0.0094389,0.9703635,14.920,5.082,7.658,6.171,0.643,-1.230,-1.453,-2.357,825.273,-0.242,401.978,-3.362,10.184,0.039,3,-0.481,3,82.913,0.000,0.000,71.852,3,0,9,0,9,4,11,0,4.041
8932,0,0,0,0,0,5,1,-1,258.273,1.894,548.196,125.823,108.676,313.696,0.000,899.512,1.000,3.500,0.0039898,0.0063846,0.8220547,29.630,9.621,12.860,7.721,3.088,-4.378,-3.780,-5.907,923.254,-0.810,453.802,-1.937,9.005,0.475,3,0.173,3,100.000,0.000,0.000,65.567,4,0,12,0,12,0,19,0,0.190
8933,5,0,0,0,0,2,1,2,138.612,4.362,354.231,176.852,34.065,0.000,143.315,515.781,0.000,1.500,0.0368896,0.0000000,0.8780554,13.203,3.863,5.094,1.890,2.110,-1.940,-1.321,-3.505,4708.311,0.500,10000.000,-1.955,9.301,1.523,0,-0.371,3,100.000,0.000,0.000,21.986,1,0,0,0,0,0,7,0,5.533
8934,2,0,0,0,0,7,0,-1,266.339,0.796,533.720,133.320,109.355,291.045,0.000,942.105,2.000,1.500,0.0006728,0.0039746,0.8707978,29.834,10.304,13.324,6.590,5.050,-4.044,-4.536,-5.011,909.683,-0.820,446.596,-1.838,8.914,-0.265,4,0.457,3,96.512,0.000,0.000,45.090,2,1,12,0,12,0,20,0,0.387
8935,7,1,0,0,0,2,0,-1,102.093,7.618,265.044,83.012,174.379,7.653,0.000,376.145,3.000,3.700,0.1542685,0.0241793,0.9507872,7.688,3.772,10.461,9.192,-1.605,1.030,0.431,-3.091,54.848,-0.445,23.736,-6.577,10.159,-0.674,3,-0.870,2,48.676,0.000,0.000,76.612,4,0,5,0,5,2,7,0,0.290
8936,0,0,0,0,0,4,0,0,234.338,3.379,482.507,357.170,84.083,41.254,0.000,857.035,1.000,2.750,0.0133238,0.0056994,0.9043300,25.970,7.510,11.006,5.024,2.840,-3.358,-3.215,-3.277,1579.584,-0.363,810.870,-2.540,9.143,-0.041,3,0.263,3,100.000,0.000,0.000,44.836,2,0,6,0,6,0,17,0,0.247
8937,9,0,0,2,0,11,2,-2,652.698,2.210,1000.792,0.000,372.021,625.416,3.355,1806.743,5.000,14.000,0.0027036,0.0312802,0.7168345,65.061,23.993,38.071,27.600,3.354,-7.194,-8.505,-5.482,0.188,-4.918,0.079,-5.117,8.376,1.548,4,-0.239,1,0.000,0.000,0.000,207.729,12,3,32,0,32,0,46,2,0.000
8938,0,0,0,0,0,3,0,-1,225.252,2.341,459.845,41.723,139.519,278.603,0.000,753.903,3.000,4.000,0.0072702,0.0150664,0.8711591,24.752,8.787,14.662,11.342,1.395,-2.650,-3.037,-4.945,470.801,-0.843,219.142,-2.821,8.500,0.152,1,-0.292,3,82.951,0.000,0.000,77.753,5,0,15,0,15,0,17,0,0.761
8938,0,0,0,0,0,3,0,-1,225.252,9.502,459.541,41.684,140.950,276.907,0.000,753.977,3.000,4.000,0.1197510,0.0150764,0.8717919,24.738,8.790,16.206,11.339,1.384,-2.645,-3.037,-4.927,456.318,-0.854,211.865,-2.854,8.657,0.358,1,-0.291,3,82.644,0.000,0.000,78.411,5,0,15,0,15,0,17,0,0.715
