molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
1107,20,1,0,0,10,33,1,-2,980.162,19.432,1246.829,685.51,410.382,141.771,9.166,2665.05,8.5,23.45,0.1416896,0.0548334,0.7455812,80.666,28.517,54.959,46.064,-4.277,1.98,-1.915,6.693,0.019,-5.926,0.102,-7.478,8.946,3.27,17,-3.729,1,0,0,152.944,409.964,23,3,11,0,11,4,67,2,3.118
1107,19,1,0,0,10,33,1,-2,980.162,4.782,1253.769,626.741,477.272,140.586,9.17,2666.814,8.5,23.45,0.0085762,0.0545299,0.7417813,80.725,29.08,53.455,48.949,-4.744,2,-1.915,6.637,0.002,-6.787,0.021,-8.715,8.958,2.667,17,-3.737,1,0,0,185.658,414.261,23,3,11,0,11,4,67,2,0.189
1107,19,1,0,0,10,33,1,-2,980.162,5.492,1246.16,618.44,481.946,138.349,7.426,2664.985,8.5,23.45,0.0113167,0.0548629,0.7459695,80.631,28.975,53.504,48.976,-4.782,2,-1.915,6.716,0.002,-6.783,0.018,-8.809,8.939,2.683,17,-3.728,1,0,0,186.049,412.7,23,3,11,0,11,4,67,2,0.152
1107,20,1,0,0,10,33,1,-2,980.162,17.295,1342.449,706.188,473.2,133.153,29.908,2741.884,8.5,23.45,0.1090972,0.0509277,0.7057214,83.659,30.674,55.652,48.827,-4.315,1.433,-1.915,6.089,0.003,-7.288,0.03,-8.666,9.205,2.578,17,-3.675,1,0,0,182.082,417.298,23,3,11,0,11,4,67,2,0.057
1107,20,1,0,0,10,33,1,-2,980.162,19.955,1302.399,687.356,468.382,128.453,18.208,2699.058,8.5,23.45,0.1475317,0.0524938,0.7198285,81.9,29.79,55.58,47.028,-4.542,1.356,-1.915,6.34,0.005,-7.009,0.029,-8.594,8.836,2.442,17,-3.732,1,0,0,160.008,410.018,23,3,11,0,11,4,67,2,0.057
1107,20,1,0,0,10,33,1,-2,980.162,12.883,1293.406,677.312,464.829,133.524,17.74,2698.286,8.5,23.45,0.0615054,0.0528588,0.7246956,81.917,29.667,54.438,47.99,-4.502,1.927,-1.915,6.394,0.004,-6.884,0.031,-8.51,9.085,2.351,17,-3.718,1,0,0,173.158,414.358,23,3,11,0,11,4,67,2,0.256
1107,20,1,0,0,10,33,1,-2,980.162,13.083,1311.542,676.799,473.587,139.658,21.499,2695.3,8.5,23.45,0.0635022,0.0521279,0.7141468,81.856,30.047,54.42,47.381,-4.593,1.302,-1.915,6.194,0.004,-7.165,0.027,-8.65,8.957,2.232,17,-3.758,1,0,0,162.962,411.624,23,3,11,0,11,4,67,2,0.044
1107,19,1,0,0,10,33,1,-2,980.162,13.688,1226.944,698.856,387.095,129.586,11.407,2647.001,8.5,23.45,0.0707846,0.0557221,0.7542405,79.827,27.951,53.629,45.193,-4.2,1.998,-1.915,6.891,0.037,-5.535,0.181,-7.091,9.012,2.825,17,-3.743,1,0,0,145.065,412.936,23,3,11,0,11,4,67,2,7.901
1107,19,1,0,0,10,33,1,-2,980.162,13.254,1210.883,687.806,385.915,129.505,7.657,2635.746,8.5,23.45,0.0666459,0.0564612,0.7620763,79.376,27.665,53.445,45.374,-4.247,2,-1.915,7.018,0.036,-5.438,0.177,-7.07,9.003,2.743,17,-3.743,1,0,0,148.171,412.234,23,3,11,0,11,4,67,2,8.343
1107,19,1,0,0,10,33,1,-2,980.162,13.188,1230.421,620.429,468.496,135.675,5.821,2647.588,8.5,23.45,0.0656952,0.0555647,0.7522203,79.909,28.576,53.958,51.33,-4.781,2,-1.915,6.829,0.002,-6.533,0.025,-8.57,9.434,2.755,17,-3.748,1,0,0,219.867,412.052,23,3,11,0,11,4,67,2,0.264
1107,19,1,0,0,10,33,1,-2,980.162,13.663,1211.433,606.771,464.866,136.782,3.014,2642.488,8.5,23.45,0.0706493,0.0564356,0.7630289,79.715,28.273,54.011,50.9,-4.76,2,-1.915,6.999,0.002,-6.343,0.026,-8.499,9.429,2.787,17,-3.725,1,0,0,214.918,411.683,23,3,11,0,11,4,67,2,0.31
1108,19,5,0,0,11,51,0,-2,1155.446,12.311,1513.978,928.435,585.543,0,0,3318.851,13.5,26.4,0.0456629,0.0640695,0.710729,93.919,35.91,67.222,55.545,-6.685,2,1.646,5.275,0,-9.441,0,-11.54,9.65,0.38,23,-4.23,1,0,0,184.773,507.721,29,3,0,0,0,0,81,2,0
1108,20,5,0,0,11,51,0,-2,1155.446,14.186,1525.669,973.433,552.236,0,0,3338.528,13.5,26.4,0.0602761,0.0635785,0.7080678,94.707,35.919,67.517,55.1,-6.348,2,1.646,5.232,0,-9.057,0,-10.926,9.635,0.384,23,-4.194,1,0,0,181.442,506.25,29,3,0,0,0,0,81,2,0.001
1109,19,5,0,0,11,52,0,-2,1203.49,3.804,1540.532,937.297,487.284,115.951,0,3430.279,13.5,26.4,0.0042184,0.0629651,0.7140258,98.844,36.775,68.153,50.954,-5.191,2,0.349,4.775,0,-8.145,0.001,-9.224,9.307,0.012,24,-3.997,1,0,0,123.226,517.295,29,3,6,0,6,0,85,2,0.072
1109,19,5,0,0,11,52,0,-2,1203.49,12.33,1612.054,997.793,438.996,175.266,0,3502.871,13.5,26.4,0.0434004,0.0601715,0.6919395,102.315,38.227,69.564,51.397,-4.438,2,0.349,4.135,0.001,-7.886,0.003,-8.125,9.274,-0.125,24,-3.907,1,0,0,125.88,515.418,29,3,6,0,6,0,85,2,0.902
1109,19,5,0,0,11,52,0,-2,1203.49,12.03,1551.992,956.975,473.431,121.585,0,3442.548,13.5,26.4,0.0420357,0.0625002,0.7104424,99.389,36.937,68.772,51.663,-5.029,2,0.349,4.69,0,-8.027,0.001,-8.949,9.253,-0.082,24,-3.981,1,0,0,133.192,518.868,29,3,6,0,6,0,85,2,0.135
1109,19,5,0,0,11,52,0,-2,1203.49,5.509,1553.508,937.436,496.839,119.233,0,3451.447,13.5,26.4,0.0087939,0.0624392,0.7109718,99.722,37.134,68.557,51.25,-5.139,2,0.349,4.71,0,-8.326,0.001,-9.389,9.463,-0.011,24,-3.958,1,0,0,125.621,521.395,29,3,6,0,6,0,85,2,0.049
1109,20,5,0,0,11,52,0,-2,1203.49,17.921,1600.433,956.848,491.529,152.056,0,3466.78,13.5,26.4,0.0926436,0.0606085,0.6921686,100.649,38.143,69.858,50.394,-5.045,2,0.349,4.249,0,-8.613,0.001,-9.175,9.368,-0.298,24,-3.993,1,0,0,110.01,521.299,29,3,6,0,6,0,85,2,0.08
1109,20,5,0,0,11,52,0,-2,1203.49,16.987,1571.799,896.671,583.156,91.972,0,3489.435,13.5,26.4,0.0826964,0.0617126,0.707845,100.982,37.952,70.387,50.466,-5.553,2,0.349,4.79,0,-9.533,0,-11.076,9.208,-0.209,24,-3.879,1,0,0,109.009,526.469,29,3,6,0,6,0,85,2,0.001
1109,18,5,0,0,11,52,0,-2,1203.49,3.387,1378.846,855.672,419.302,103.873,0,3262.981,13.5,26.4,0.0035159,0.0703485,0.7715999,92.033,33.259,65.843,47.695,-5.499,2,0.349,5.764,0.003,-6.469,0.004,-8.014,9.448,-0.037,24,-4.162,1,0,0,91.805,498.427,29,3,6,0,6,0,85,2,1.165
1109,19,5,0,0,11,52,0,-2,1203.49,4.295,1443.228,896.285,439.901,107.042,0,3295.371,13.5,26.4,0.0055971,0.0672103,0.7420497,93.36,34.469,66.194,48.559,-5.566,2,0.349,5.271,0.002,-7.099,0.003,-8.382,9.489,-0.017,24,-4.204,1,0,0,99.209,501.904,29,3,6,0,6,0,85,2,0.499
1109,19,5,0,0,11,52,0,-2,1203.49,5.261,1634.244,988.83,471.102,174.312,0,3508.982,13.5,26.4,0.0078868,0.0593545,0.6833381,102.551,38.837,69.22,51.625,-4.658,2,0.349,4,0.001,-8.499,0.001,-8.721,9.244,-0.185,24,-3.925,1,0,0,125.376,513.743,29,3,6,0,6,0,85,2,0.229
1109,19,5,0,0,11,52,0,-2,1203.49,1.563,1524.826,848.21,501.468,175.148,0,3452.59,13.5,26.4,0.0007076,0.0636137,0.7245051,100.302,37.104,68.908,52.832,-5.046,2,0.349,4.663,0,-8.143,0.001,-9.277,9.407,-0.224,24,-3.904,1,0,0,142.373,515,29,3,6,0,6,0,85,2,0.064
1109,19,5,0,0,11,52,0,-2,1203.49,13.809,1384.757,813.32,455.487,115.95,0,3244.704,13.5,26.4,0.0587688,0.0700482,0.7654349,91.417,33.626,66.516,51.713,-5.868,2,0.349,5.607,0.001,-6.956,0.002,-8.638,9.32,-0.219,24,-4.228,1,0,0,141.477,500.448,29,3,6,0,6,0,85,2,0.277
1109,20,5,0,0,11,52,0,-2,1203.49,12.667,1503.643,842.728,487.049,173.865,0,3406.945,13.5,26.4,0.0470951,0.0645099,0.7282219,98.463,36.53,68.833,52.987,-5.206,2,0.349,4.729,0,-7.896,0.001,-9.016,9.177,-0.29,24,-3.997,1,0,0,146.6,511.921,29,3,6,0,6,0,85,2,0.116
1109,20,5,0,0,11,52,0,-2,1203.49,16.247,1565.003,908.879,481.292,174.832,0,3419.466,13.5,26.4,0.0771993,0.0619806,0.7013835,98.973,37.516,69.12,51.972,-5.195,2,0.349,4.29,0,-8.296,0.001,-8.907,9.295,-0.051,24,-4.071,1,0,0,131.323,507.945,29,3,6,0,6,0,85,2,0.149
1109,20,5,0,0,11,52,0,-2,1203.49,13.077,1568.449,924.361,469.44,174.648,0,3440.623,13.5,26.4,0.0497037,0.0618444,0.7027259,99.818,37.546,69.008,51.494,-4.981,2,0.349,4.313,0.001,-8.111,0.001,-8.689,9.215,-0.068,24,-4.015,1,0,0,125.856,508.148,29,3,6,0,6,0,85,2,0.246
1109,19,5,0,0,11,52,0,-2,1203.49,6.34,1506.29,880.911,472.444,152.935,0,3375.032,13.5,26.4,0.0119106,0.0643965,0.7223953,96.986,36.23,67.645,51.636,-5.342,2,0.349,4.734,0,-7.809,0.001,-8.821,9.458,0.071,24,-4.095,1,0,0,131.528,508.26,29,3,6,0,6,0,85,2,0.182
1109,19,5,0,0,11,52,0,-2,1203.49,4.189,1558.285,943.302,444.104,170.878,0,3421.817,13.5,26.4,0.0051271,0.0622478,0.70473,99.03,37.123,67.999,50.667,-4.915,2,0.349,4.363,0.001,-7.735,0.002,-8.235,9.236,-0.084,24,-4.052,1,0,0,117.69,508.772,29,3,6,0,6,0,85,2,0.7
1109,19,5,0,0,11,52,0,-2,1203.49,10.592,1624.48,953.28,521.83,149.37,0,3498.623,13.5,26.4,0.03207,0.0597113,0.6860917,101.898,38.826,69.561,55.187,-5.09,2,0.349,4.164,0,-9.164,0,-9.743,9.488,0.114,24,-3.939,1,0,0,171.453,515.942,29,3,6,0,6,0,85,2,0.022
1109,19,5,0,0,11,52,0,-2,1203.49,8.686,1621.567,1027.233,422.655,171.679,0,3517.762,13.5,26.4,0.0214479,0.0598186,0.6898286,102.877,38.285,69.357,53.907,-4.248,2,0.349,4.118,0.001,-7.695,0.004,-7.837,9.347,-0.203,24,-3.879,1,0,0,161.318,500.098,29,3,6,0,6,0,85,2,1.752
1109,19,5,0,0,11,52,0,-2,1203.49,4.911,1612.345,1037.073,404.034,171.238,0,3491.882,13.5,26.4,0.0069061,0.0601607,0.6903671,101.837,37.928,68.69,53.156,-4.273,2,0.349,4.129,0.001,-7.425,0.006,-7.495,9.383,-0.208,24,-3.939,1,0,0,153.215,502.119,29,3,6,0,6,0,85,2,3.847
1109,19,5,0,0,11,52,0,-2,1203.49,12.438,1707.88,977.24,582.074,148.567,0,3576.736,13.5,26.4,0.0432555,0.0567954,0.6622656,105.017,40.886,70.858,57.096,-5.127,2,0.349,3.782,0,-10.621,0,-10.856,9.549,0.108,24,-3.839,1,0,0,189.073,524.267,29,3,6,0,6,0,85,2,0.002
1109,20,5,0,0,11,52,0,-2,1203.49,12.932,1592.722,963.517,457.061,172.144,0,3475.152,13.5,26.4,0.0481218,0.0609019,0.6966387,101.176,37.935,69.35,52.541,-4.715,2,0.349,4.226,0.001,-8.052,0.002,-8.469,9.128,0.024,24,-3.956,1,0,0,140.586,512.89,29,3,6,0,6,0,85,2,0.408
1109,20,5,0,0,11,52,0,-2,1203.49,14.589,1677.684,1029.379,497.031,151.274,0,3545.077,13.5,26.4,0.06004,0.0578177,0.6702016,103.775,39.698,70.317,54.321,-4.697,2,0.349,3.898,0,-9.151,0.001,-9.28,9.305,0.096,24,-3.887,1,0,0,160.129,515.329,29,3,6,0,6,0,85,2,0.063
1109,18,5,0,0,11,52,0,-2,1203.49,10.818,1415.543,815.799,462.69,137.055,0,3272.259,13.5,26.4,0.0357636,0.0685248,0.7530208,92.721,34.358,66.633,49.132,-5.781,2,0.349,5.306,0.001,-7.213,0.002,-8.697,9.529,0.14,24,-4.214,1,0,0,102.991,505.768,29,3,6,0,6,0,85,2,0.242
1109,20,5,0,0,11,52,0,-2,1203.49,0.989,1670.951,994.645,505.168,171.138,0,3567.771,13.5,26.4,0.0002743,0.0580506,0.6757705,104.873,39.836,70.037,54.816,-4.572,2,0.349,3.893,0,-9.148,0.001,-9.36,9.472,-0.189,24,-3.811,1,0,0,164.453,512.983,29,3,6,0,6,0,85,2,0.053
1109,19,5,0,0,11,52,0,-2,1203.49,12.335,1563.944,955.426,462.22,146.298,0,3443.287,13.5,26.4,0.04419,0.0620225,0.7051139,99.654,37.228,68.821,53.551,-4.939,2,0.349,4.486,0,-7.971,0.002,-8.656,9.435,0.156,24,-4,1,0,0,157.081,522.245,29,3,6,0,6,0,85,2,0.266
1109,19,5,0,0,11,52,0,-2,1203.49,5.914,1653.402,970.492,528.675,154.235,0,3507.865,13.5,26.4,0.0099711,0.0586668,0.6752769,102.314,39.427,69.321,53.265,-5.118,2,0.349,3.966,0,-9.503,0,-9.852,9.449,-0.032,24,-3.958,1,0,0,143.456,521.435,29,3,6,0,6,0,85,2,0.017
1109,19,5,0,0,11,52,0,-2,1203.49,9.419,1623.932,997.976,469.378,156.578,0,3502.643,13.5,26.4,0.0253271,0.0597314,0.6868488,102.128,38.509,69.311,54.618,-4.691,2,0.349,4.142,0,-8.407,0.001,-8.751,9.461,-0.02,24,-3.927,1,0,0,167.941,520.336,29,3,6,0,6,0,85,2,0.213
1109,19,5,0,0,11,52,0,-2,1203.49,8.643,1597.275,1015.007,434.398,147.869,0,3461.109,13.5,26.4,0.0215835,0.0607283,0.6927805,100.383,37.643,68.504,53.269,-4.686,2,0.349,4.279,0.001,-7.808,0.003,-8.137,9.499,0.004,24,-4.004,1,0,0,154.598,517.424,29,3,6,0,6,0,85,2,0.877
1109,19,5,0,0,11,52,0,-2,1203.49,8.333,1526.45,929.678,449.241,147.53,0,3411.56,13.5,26.4,0.0203552,0.063546,0.7179892,98.396,36.452,68.109,52.771,-4.987,2,0.349,4.689,0.001,-7.583,0.002,-8.412,9.326,0.126,24,-4.026,1,0,0,148.828,509.695,29,3,6,0,6,0,85,2,0.466
1109,19,5,0,0,11,52,0,-2,1203.49,11.895,1529.104,926.6,431.373,171.131,0,3408.956,13.5,26.4,0.0415055,0.0634357,0.7163778,98.518,36.527,68.372,51.571,-4.858,2,0.349,4.55,0.001,-7.377,0.003,-8,9.275,-0.135,24,-4.038,1,0,0,132.011,502.099,29,3,6,0,6,0,85,2,1.205
1109,19,5,0,0,11,52,0,-2,1203.49,3.516,1523.987,927.36,441.998,154.629,0,3441.436,13.5,26.4,0.0035925,0.0636487,0.7233416,99.66,36.495,68.374,52.927,-4.73,2,0.349,4.742,0.001,-7.405,0.003,-8.253,9.296,0.025,24,-3.935,1,0,0,151.036,510.801,29,3,6,0,6,0,85,2,0.671
1109,19,5,0,0,11,52,0,-2,1203.49,7.177,1561.929,930.157,474.431,157.341,0,3488.725,13.5,26.4,0.0147661,0.0621026,0.7122212,101.578,37.484,69.278,53.058,-4.711,2,0.349,4.549,0,-8.009,0.001,-8.842,9.222,0.056,24,-3.864,1,0,0,148.348,513.406,29,3,6,0,6,0,85,2,0.173
1110,8,0,0,0,0,7,1,-1,705.642,5.402,1102.008,443.635,95.253,440.972,122.148,2058.406,0,10.25,0.0141757,0,0.7101243,75.94,22.879,31.834,14.614,5.665,-11.126,-11.188,-8.325,1237.705,-0.818,2907.925,-1.05,8.378,0.708,1,1.554,1,76.59,0,0,102.169,12,3,39,0,39,7,49,1,0
1110,8,0,0,0,0,7,1,-1,705.642,5.651,1104.551,439.962,102.483,440.276,121.83,2062.106,0,10.25,0.015484,0,0.7093379,76.081,22.972,31.93,14.664,5.675,-11.173,-11.188,-8.335,1056.957,-0.917,2441.959,-1.185,8.38,0.712,1,1.565,1,75.425,0,0,103.114,12,3,39,0,39,7,49,1,0
1111,0,0,0,0,0,4,1,0,280.323,7.155,523.97,109.365,64.766,349.839,0,914.552,1,3.25,0.0559797,0.0062026,0.8696234,31.219,9.906,14.021,7.584,3.616,-4.012,-4.556,-5.31,2408.395,-0.249,1279.241,-1.097,9.191,1.02,3,0.318,3,100,0,0,53.683,3,0,16,0,16,0,21,0,2.183
1111,0,0,0,0,0,4,1,0,280.323,7.155,523.97,109.365,64.766,349.839,0,914.552,1,3.25,0.0559735,0.0062026,0.8696234,31.219,9.906,14.021,7.584,3.616,-4.012,-4.556,-5.31,2408.395,-0.249,1279.241,-1.097,9.191,1.02,3,0.318,3,100,0,0,53.683,3,0,16,0,16,0,21,0,2.183
1112,0,1,0,0,1,8,1,-1,312.408,8.628,634.681,489.113,133.812,11.756,0,1112.828,3,7.2,0.0668905,0.0196489,0.8182671,33.357,10.245,19.498,13.933,0.956,-1.828,-1.141,-3.88,81.536,-0.853,61.834,-5.239,9.533,0.286,3,-0.441,3,66.751,0,26.698,100.389,6,0,6,0,6,4,22,0,0.027
1113,1,0,0,1,0,5,0,-1,570.935,2.981,504.711,140.224,113.279,53.661,197.546,865.888,2.5,3,0.0102606,0.0093983,0.8704894,25.801,9.421,14.242,7.652,3.698,-4.193,-9.854,-2.076,211.482,-0.25,1417.904,-2.938,8.406,1.511,3,-0.099,3,77.26,0,0,68.095,3,1,6,0,6,0,17,0,0.042
1113,1,0,0,1,0,5,0,-1,570.935,4.906,505.446,140.828,113.333,53.438,197.847,866.632,2.5,3,0.0277686,0.0093846,0.8697211,25.828,9.425,14.491,7.653,3.703,-4.207,-9.854,-2.087,211.233,-0.251,1421.485,-2.94,8.401,1.523,3,-0.097,3,77.279,0,0,68.19,3,1,6,0,6,0,17,0,0.041
1114,2,1,0,1,0,5,0,-1,129.158,2.626,345.485,146.119,164.862,34.504,0,530.497,3,3,0.0129969,0.0150402,0.9173272,12.196,5.266,9.554,8.152,-1.698,-0.419,0.255,-1.953,17.101,-0.645,8.566,-6.019,9.635,-0.665,4,-0.92,2,39.069,0,0,77.172,3,0,0,0,0,0,9,1,0.093
1114,2,1,0,1,0,5,0,-1,129.158,2.492,350.127,149.762,159.29,41.075,0,534.389,3,3,0.0116239,0.0148407,0.9095868,12.414,5.236,9.58,8.17,-1.664,-0.466,0.255,-2.11,19.313,-0.623,9.77,-5.893,9.602,-0.711,4,-0.917,2,40.215,0,0,76.486,3,0,0,0,0,0,9,1,0.106
1115,0,0,0,0,0,3,0,0,370.531,2.51,604.43,423.73,104.577,76.123,0,1169.787,1,5.7,0.0053853,0.0094304,0.8882939,39.462,10.675,17.474,8.82,3.635,-4.739,-4.711,-3.703,1009.718,-0.501,499.908,-2.891,10.201,0.557,3,0.586,3,100,0,0,67.952,3,0,17,0,17,12,27,0,0.009
1115,0,0,0,0,0,3,0,0,370.531,2.462,621.514,434.514,108.965,78.035,0,1185.038,1,5.7,0.0051164,0.0091711,0.8713688,40.09,10.814,17.664,8.904,3.695,-5.037,-4.711,-3.986,917.453,-0.574,450.721,-2.965,10.323,0.781,3,0.619,3,100,0,0,69.724,3,0,17,0,17,12,27,0,0.004
1115,0,0,0,0,0,3,0,0,370.531,5.24,615.699,429.194,104.468,82.037,0,1179.035,1,5.7,0.0232869,0.0092578,0.8766252,39.888,10.768,17.842,8.887,3.695,-4.936,-4.711,-3.92,1012.118,-0.524,501.192,-2.868,10.282,0.689,3,0.605,3,100,0,0,66.474,3,0,17,0,17,12,27,0,0.006
1115,0,0,0,0,0,3,0,0,370.531,1.211,615.847,431.245,103.493,81.109,0,1182.238,1,5.7,0.0012398,0.0092555,0.8780018,40.007,10.786,17.582,8.874,3.721,-4.938,-4.711,-3.893,1033.887,-0.512,512.854,-2.853,10.343,0.751,3,0.615,3,100,0,0,67.044,3,0,17,0,17,12,27,0,0.006
1116,0,1,0,0,0,7,0,1,309.45,3.374,577.602,279.519,28.378,269.705,0,1074.687,0,4,0.0105947,0,0.8784654,34.936,10.397,13.319,5.533,3.931,-3.241,-3.46,-5.511,1329.513,0.295,744.606,-2.483,8.955,-0.016,4,0.371,3,100,0,0,23.754,2,0,12,0,12,0,23,0,1.988
1116,0,1,0,0,0,7,0,1,309.45,3.383,574.958,279.003,28.33,267.626,0,1073.273,0,4,0.0106641,0,0.8817301,34.86,10.38,13.3,5.512,3.93,-3.195,-3.46,-5.448,1330.909,0.297,745.452,-2.489,8.957,-0.016,4,0.366,3,100,0,0,23.73,2,0,12,0,12,0,23,0,2.198
1117,1,1,0,0,0,5,0,1,340.482,6.144,635.492,281.704,41.612,276.283,35.893,1145.56,0,4.5,0.0329541,0,0.8331697,39.119,11.351,15.547,6.753,4.223,-4.027,-4.007,-6.275,995.857,0.349,856.847,-2.896,7.756,0.671,7,0.528,3,100,0,0,32.93,3,0,14,0,14,0,24,1,0.041
1117,1,1,0,0,0,5,0,1,340.482,5.835,643.876,298.36,42.172,267.488,35.855,1151.935,0,4.5,0.0295571,0,0.8253693,39.29,11.349,15.521,6.717,4.25,-4.185,-4.007,-6.36,983.737,0.336,845.177,-2.937,7.741,0.748,7,0.546,3,100,0,0,33,3,0,14,0,14,0,24,1,0.026
1118,0,1,0,0,0,7,1,1,376.452,5.741,707.445,451.536,103.231,152.678,0,1264.94,0,9,0.0260513,0,0.7995622,41.432,11.814,18.452,10.483,2.102,-2.552,-2.24,-6.23,259.334,-0.536,127.257,-4.275,9.487,0.307,4,-0.415,3,82.456,0,0,92.488,7,0,12,0,12,5,27,0,0.056
1119,0,1,0,0,0,8,0,1,386.551,4.515,696.346,365.889,15.959,273.2,41.298,1280.577,0,6.7,0.0159196,0,0.8189866,42.567,12.448,17.492,8.211,4.011,-3.7,-3.821,-6.49,1743.643,0.423,1680.542,-2.146,9.259,0.191,6,0.204,3,100,0,0,33.267,4,0,17,0,17,5,27,0,0.756
1120,0,1,0,0,0,9,0,0,416.522,2.594,756.877,494.493,114.5,147.884,0,1381.493,0,10.7,0.0048724,0,0.7925726,44.767,12.975,20.235,11.879,2.151,-2.273,-2.602,-6.32,202.768,-0.796,97.539,-4.307,9.408,0.368,4,-0.616,3,80.829,0,0,99.558,9,0,17,0,17,5,30,0,0.11
1121,0,1,0,0,0,6,0,1,336.476,5.202,679.154,291.424,23.629,364.101,0,1209.792,0,5,0.0223695,0,0.8084824,41.886,12.204,16.404,7.592,4.061,-4.308,-3.606,-7.094,1474.767,0.359,832.913,-2.159,9.203,0.263,4,0.538,3,100,0,0,29.836,3,0,18,0,18,5,25,0,0.125
1122,0,0,0,0,1,4,0,0,259.347,5.8,532.534,386.676,44.697,101.161,0,918.639,1,3.25,0.0366205,0.0061029,0.8581851,29.008,7.999,12.445,7.404,2.86,-3.436,-2.929,-2.935,2494.171,-0.082,2054.25,-1.603,8.761,-0.229,4,0.004,3,100,0,21.999,47.808,3,0,12,0,12,5,19,0,2.371
1123,0,1,0,0,0,8,1,1,339.477,2.667,640.175,317.649,21.989,300.537,0,1187.791,0,4,0.005988,0,0.8472793,39.115,11.533,14.637,5.629,4.202,-4.784,-4.098,-6.163,1528.543,0.276,865.789,-2.161,9.238,-0.158,4,0.656,3,100,0,0,29.222,3,0,12,0,12,0,25,0,0.435
1124,0,0,0,0,0,5,2,-1,500.572,3.884,693.917,390.132,114.887,78.025,110.874,1362.613,1,7.7,0.0110705,0.0110964,0.8565891,45.912,11.969,21.4,10.686,4.346,-5.712,-6.545,-4.225,806.173,-0.51,1587.004,-2.882,10.02,0.986,3,0.598,3,91.456,89.449,0,91.548,5,1,17,0,17,12,34,1,0.001
1125,0,0,0,0,0,4,1,-1,466.976,2.624,661.492,376.481,123.664,81.134,80.212,1316.258,1,7.7,0.0052316,0.0116404,0.8780807,44.729,12.465,20.897,10.899,3.894,-5.181,-5.859,-3.892,665.564,-0.55,876.277,-3.129,10.443,0.86,4,0.53,3,100,14.08,0,91.282,5,0,17,0,17,12,32,0,0.002
1126,0,0,0,0,0,4,2,-1,484.967,4.278,662.111,369.688,113.809,78.86,99.754,1324.43,1,7.7,0.0138186,0.0116295,0.880887,45.034,12.288,21.18,10.825,4.087,-5.277,-6.226,-3.835,825.378,-0.411,1414.864,-2.955,10.491,0.859,4,0.553,3,100,36.35,0,89.137,5,0,17,0,17,12,33,0,0.003
1126,0,0,0,0,0,4,2,-1,484.967,6.409,675.649,395.697,102.485,78.913,98.554,1330.93,1,7.7,0.0308603,0.0113965,0.8660593,45.295,12.283,21.39,10.78,4.193,-5.505,-6.226,-4.076,1056.901,-0.347,1820.563,-2.746,10.482,0.809,4,0.562,3,100,33.58,0,89.132,5,0,17,0,17,12,33,0,0.003
1126,1,0,0,0,0,4,2,-1,484.967,2.597,665.824,350.664,123.554,77.961,113.645,1325.684,1,7.7,0.0050863,0.0115646,0.8765281,45.076,12.304,21.175,10.899,4.077,-5.401,-6.226,-3.902,667.168,-0.471,1339.414,-3.138,10.504,1.028,4,0.554,3,100,47.446,0,91.265,5,0,17,0,17,12,33,0,0.001
1126,0,0,0,0,0,4,2,-1,484.967,8.418,687.804,391.208,107.563,78.452,110.581,1337.493,1,7.7,0.0529822,0.0111951,0.8535483,45.553,12.307,21.822,10.845,4.237,-5.768,-6.226,-4.276,945.978,-0.391,1879.514,-2.841,10.471,0.985,4,0.572,3,100,44.788,0,90.381,5,0,17,0,17,12,33,1,0.001
1126,1,0,0,0,0,4,2,-1,484.967,5.677,669.739,360.92,130.903,76.126,101.791,1327.74,1,7.7,0.0242767,0.011497,0.8723045,45.141,12.425,21.421,10.941,3.989,-5.417,-6.226,-3.961,568.264,-0.575,969.747,-3.28,10.501,1.225,4,0.557,3,100,36.308,0,93.272,5,0,17,0,17,12,33,0,0.001
1126,1,0,0,0,0,4,2,-1,484.967,3.196,669.503,373.8,121.904,74.967,98.832,1327.344,1,7.7,0.0076949,0.0115011,0.8724389,45.114,12.36,21.123,10.871,4.036,-5.4,-6.226,-3.954,691.648,-0.503,1155.273,-3.118,10.516,1.193,4,0.556,3,100,34.055,0,92.672,5,0,17,0,17,12,33,0,0.001
1126,0,0,0,0,0,4,2,-1,484.967,1.317,684.085,369.142,126.488,73.778,114.678,1346.29,1,7.7,0.0012891,0.0112559,0.8619472,45.861,12.454,21.365,10.935,4.176,-5.721,-6.226,-4.118,625.772,-0.531,1266.208,-3.207,10.494,0.886,4,0.6,3,100,48.945,0,93.671,5,0,17,0,17,12,33,1,0.001
